level,vaccination_date,vaccinated,geography,lower_age_limit,region
regional,2021-06-22,77102,London,,
regional,2021-06-23,82147,London,,
regional,2021-06-24,90578,London,,
regional,2021-06-25,94434,London,,
regional,2021-06-26,104224,London,,
regional,2021-06-27,68595,London,,
regional,2021-06-28,64417,London,,
regional,2021-06-29,66854,London,,
regional,2021-06-30,83329,London,,
regional,2021-07-01,77237,London,,
regional,2021-07-02,71839,London,,
regional,2021-07-03,79883,London,,
regional,2021-07-04,46559,London,,
regional,2021-07-05,56296,London,,
regional,2021-07-06,52240,London,,
regional,2021-07-07,66729,London,,
regional,2021-07-08,66250,London,,
regional,2021-07-09,69617,London,,
regional,2021-07-10,77441,London,,
regional,2021-07-11,36437,London,,
regional,2021-07-12,46253,London,,
regional,2021-07-13,52735,London,,
regional,2021-07-14,68741,London,,
regional,2021-07-15,69721,London,,
regional,2021-07-16,69108,London,,
regional,2021-07-17,82722,London,,
regional,2021-07-18,53246,London,,
regional,2021-07-19,51218,London,,
regional,2021-07-20,52720,London,,
regional,2021-07-21,65212,London,,
regional,2021-07-22,71331,London,,
regional,2021-07-23,69187,London,,
regional,2021-07-24,80393,London,,
regional,2021-07-25,46479,London,,
regional,2021-07-26,56012,London,,
regional,2021-07-27,56499,London,,
regional,2021-07-28,56351,London,,
regional,2021-07-29,63499,London,,
regional,2021-07-30,59140,London,,
regional,2021-07-31,72865,London,,
regional,2021-08-01,46401,London,,
regional,2021-08-02,50234,London,,
regional,2021-08-03,51512,London,,
regional,2021-08-04,48795,London,,
regional,2021-08-05,62004,London,,
regional,2021-08-06,57492,London,,
regional,2021-08-07,72855,London,,
regional,2021-08-08,43418,London,,
regional,2021-08-09,55846,London,,
regional,2021-08-10,55893,London,,
regional,2021-08-11,55407,London,,
regional,2021-08-12,65109,London,,
regional,2021-08-13,60152,London,,
regional,2021-08-14,70935,London,,
regional,2021-08-15,44027,London,,
regional,2021-08-16,59909,London,,
regional,2021-08-17,55560,London,,
regional,2021-08-18,55974,London,,
regional,2021-08-19,61053,London,,
regional,2021-08-20,60709,London,,
regional,2021-08-21,65593,London,,
regional,2021-08-22,40578,London,,
regional,2021-08-23,54408,London,,
regional,2021-08-24,50766,London,,
regional,2021-08-25,51378,London,,
regional,2021-08-26,52856,London,,
regional,2021-08-27,47315,London,,
regional,2021-08-28,46929,London,,
regional,2021-08-29,26643,London,,
regional,2021-08-30,23982,London,,
regional,2021-08-31,44481,London,,
regional,2021-09-01,39274,London,,
regional,2021-09-02,39723,London,,
regional,2021-09-03,38114,London,,
regional,2021-09-04,43927,London,,
regional,2021-09-05,21819,London,,
regional,2021-09-06,32640,London,,
regional,2021-09-07,29103,London,,
regional,2021-09-08,27860,London,,
regional,2021-09-09,30005,London,,
regional,2021-09-10,28258,London,,
regional,2021-09-11,33047,London,,
regional,2021-09-12,13927,London,,
regional,2021-09-13,24413,London,,
regional,2021-09-14,22132,London,,
regional,2021-09-15,22793,London,,
regional,2021-09-16,22804,London,,
regional,2021-09-17,24558,London,,
regional,2021-09-18,28785,London,,
regional,2021-09-19,11504,London,,
regional,2021-09-20,22370,London,,
regional,2021-09-21,22424,London,,
regional,2021-09-22,26029,London,,
regional,2021-09-23,30805,London,,
regional,2021-09-24,30495,London,,
regional,2021-09-25,37080,London,,
regional,2021-09-26,13426,London,,
regional,2021-09-27,29238,London,,
regional,2021-09-28,30391,London,,
regional,2021-09-29,36044,London,,
regional,2021-09-30,38177,London,,
regional,2021-10-01,39775,London,,
regional,2021-10-02,38843,London,,
regional,2021-10-03,15334,London,,
regional,2021-10-04,31757,London,,
regional,2021-10-05,32873,London,,
regional,2021-10-06,39511,London,,
regional,2021-10-07,40374,London,,
regional,2021-10-08,44216,London,,
regional,2021-10-09,47162,London,,
regional,2021-10-10,17865,London,,
regional,2021-10-11,33910,London,,
regional,2021-10-12,36523,London,,
regional,2021-10-13,45973,London,,
regional,2021-10-14,44432,London,,
regional,2021-10-15,44082,London,,
regional,2021-10-16,49992,London,,
regional,2021-10-17,17163,London,,
regional,2021-10-18,34011,London,,
regional,2021-10-19,38481,London,,
regional,2021-10-20,45752,London,,
regional,2021-10-21,47222,London,,
regional,2021-10-22,49274,London,,
regional,2021-10-23,57073,London,,
regional,2021-10-24,21492,London,,
regional,2021-10-25,37756,London,,
regional,2021-10-26,39148,London,,
regional,2021-10-27,45414,London,,
regional,2021-10-28,47516,London,,
regional,2021-10-29,41490,London,,
regional,2021-10-30,53354,London,,
regional,2021-10-31,18788,London,,
regional,2021-11-01,37760,London,,
regional,2021-11-02,39283,London,,
regional,2021-11-03,44149,London,,
regional,2021-11-04,41067,London,,
regional,2021-11-05,44227,London,,
regional,2021-11-06,51801,London,,
regional,2021-11-07,19559,London,,
regional,2021-11-08,36938,London,,
regional,2021-11-09,41208,London,,
regional,2021-11-10,45382,London,,
regional,2021-11-11,47261,London,,
regional,2021-11-12,47174,London,,
regional,2021-11-13,61415,London,,
regional,2021-11-14,23462,London,,
regional,2021-11-15,38623,London,,
regional,2021-11-16,39898,London,,
regional,2021-11-17,45230,London,,
regional,2021-11-18,44393,London,,
regional,2021-11-19,48833,London,,
regional,2021-11-20,56869,London,,
regional,2021-11-21,22271,London,,
regional,2021-11-22,38016,London,,
regional,2021-11-23,42466,London,,
regional,2021-11-24,47985,London,,
regional,2021-11-25,46543,London,,
regional,2021-11-26,50514,London,,
regional,2021-11-27,64685,London,,
regional,2021-11-28,32746,London,,
regional,2021-11-29,41609,London,,
regional,2021-11-30,50809,London,,
regional,2021-12-01,53514,London,,
regional,2021-12-02,52783,London,,
regional,2021-12-03,55503,London,,
regional,2021-12-04,70449,London,,
regional,2021-12-05,34558,London,,
regional,2021-12-06,44052,London,,
regional,2021-12-07,47603,London,,
regional,2021-12-08,54401,London,,
regional,2021-12-09,66666,London,,
regional,2021-12-10,63640,London,,
regional,2021-12-11,89128,London,,
regional,2021-12-12,58582,London,,
regional,2021-12-13,78503,London,,
regional,2021-12-14,100953,London,,
regional,2021-12-15,113273,London,,
regional,2021-12-16,125215,London,,
regional,2021-12-17,117623,London,,
regional,2021-12-18,140601,London,,
regional,2021-12-19,117250,London,,
regional,2021-12-20,111687,London,,
regional,2021-12-21,122694,London,,
regional,2021-12-22,111546,London,,
regional,2021-12-23,86299,London,,
regional,2021-12-24,36919,London,,
regional,2021-12-25,3138,London,,
regional,2021-12-26,7693,London,,
regional,2021-12-27,42447,London,,
regional,2021-12-28,41869,London,,
regional,2021-12-29,65056,London,,
regional,2021-12-30,56361,London,,
regional,2021-12-31,27759,London,,
regional,2022-01-01,5906,London,,
regional,2022-01-02,18411,London,,
regional,2022-01-03,25461,London,,
regional,2022-01-04,43966,London,,
regional,2022-01-05,43236,London,,
regional,2022-01-06,41729,London,,
regional,2022-01-07,41961,London,,
regional,2022-01-08,52585,London,,
regional,2022-01-09,24973,London,,
regional,2022-01-10,29499,London,,
regional,2022-01-11,29211,London,,
regional,2022-01-12,28288,London,,
regional,2022-01-13,27798,London,,
regional,2022-01-14,29893,London,,
regional,2022-01-15,38541,London,,
regional,2022-01-16,17338,London,,
regional,2022-01-17,21019,London,,
regional,2022-01-18,20218,London,,
regional,2022-01-19,19350,London,,
regional,2022-01-20,19809,London,,
regional,2022-01-21,23965,London,,
regional,2022-01-22,32103,London,,
regional,2022-01-23,14450,London,,
regional,2022-01-24,18911,London,,
regional,2022-01-25,17355,London,,
regional,2022-01-26,17062,London,,
regional,2022-01-27,17236,London,,
regional,2022-01-28,20461,London,,
regional,2022-01-29,25675,London,,
regional,2022-01-30,11914,London,,
regional,2022-01-31,14426,London,,
regional,2022-02-01,13535,London,,
regional,2022-02-02,13137,London,,
regional,2022-02-03,13043,London,,
regional,2022-02-04,14521,London,,
regional,2022-02-05,18001,London,,
regional,2022-02-06,8034,London,,
regional,2022-02-07,12608,London,,
regional,2022-02-08,11986,London,,
regional,2022-02-09,12371,London,,
regional,2022-02-10,11605,London,,
regional,2022-02-11,16673,London,,
regional,2022-02-12,17943,London,,
regional,2022-02-13,6959,London,,
regional,2022-02-14,11416,London,,
regional,2022-02-15,11361,London,,
regional,2022-02-16,10961,London,,
regional,2022-02-17,11710,London,,
regional,2022-02-18,8092,London,,
regional,2022-02-19,12571,London,,
regional,2022-02-20,5056,London,,
regional,2022-02-21,9066,London,,
regional,2022-02-22,10559,London,,
regional,2022-02-23,10150,London,,
regional,2022-02-24,8291,London,,
regional,2022-02-25,11936,London,,
regional,2022-02-26,13414,London,,
regional,2022-02-27,5328,London,,
regional,2022-02-28,8528,London,,
regional,2022-03-01,7820,London,,
regional,2022-03-02,6954,London,,
regional,2022-03-03,6897,London,,
regional,2022-03-04,9815,London,,
regional,2022-03-05,12199,London,,
regional,2022-03-06,4702,London,,
regional,2022-03-07,7059,London,,
regional,2020-12-08,520,North East,,
regional,2020-12-09,559,North East,,
regional,2020-12-10,615,North East,,
regional,2020-12-11,543,North East,,
regional,2020-12-12,165,North East,,
regional,2020-12-13,280,North East,,
regional,2020-12-14,396,North East,,
regional,2020-12-15,2936,North East,,
regional,2020-12-16,3954,North East,,
regional,2020-12-17,3943,North East,,
regional,2020-12-18,3490,North East,,
regional,2020-12-19,4326,North East,,
regional,2020-12-20,6104,North East,,
regional,2020-12-21,3684,North East,,
regional,2020-12-22,5379,North East,,
regional,2020-12-23,7256,North East,,
regional,2020-12-24,1514,North East,,
regional,2020-12-25,0,North East,,
regional,2020-12-26,256,North East,,
regional,2020-12-27,363,North East,,
regional,2020-12-28,326,North East,,
regional,2020-12-29,6539,North East,,
regional,2020-12-30,13008,North East,,
regional,2020-12-31,8003,North East,,
regional,2021-01-01,1549,North East,,
regional,2021-01-02,2353,North East,,
regional,2021-01-03,1354,North East,,
regional,2021-01-04,3176,North East,,
regional,2021-01-05,9566,North East,,
regional,2021-01-06,12175,North East,,
regional,2021-01-07,21369,North East,,
regional,2021-01-08,21692,North East,,
regional,2021-01-09,20992,North East,,
regional,2021-01-10,14228,North East,,
regional,2021-01-11,7715,North East,,
regional,2021-01-12,10352,North East,,
regional,2021-01-13,12920,North East,,
regional,2021-01-14,13773,North East,,
regional,2021-01-15,15042,North East,,
regional,2021-01-16,15329,North East,,
regional,2021-01-17,5588,North East,,
regional,2021-01-18,6709,North East,,
regional,2021-01-19,10538,North East,,
regional,2021-01-20,13799,North East,,
regional,2021-01-21,17275,North East,,
regional,2021-01-22,19949,North East,,
regional,2021-01-23,20691,North East,,
regional,2021-01-24,6860,North East,,
regional,2021-01-25,7442,North East,,
regional,2021-01-26,8933,North East,,
regional,2021-01-27,9086,North East,,
regional,2021-01-28,13384,North East,,
regional,2021-01-29,21729,North East,,
regional,2021-01-30,22006,North East,,
regional,2021-01-31,11985,North East,,
regional,2021-02-01,8848,North East,,
regional,2021-02-02,9700,North East,,
regional,2021-02-03,15417,North East,,
regional,2021-02-04,18691,North East,,
regional,2021-02-05,16674,North East,,
regional,2021-02-06,25727,North East,,
regional,2021-02-07,17153,North East,,
regional,2021-02-08,11692,North East,,
regional,2021-02-09,15076,North East,,
regional,2021-02-10,21083,North East,,
regional,2021-02-11,20375,North East,,
regional,2021-02-12,20093,North East,,
regional,2021-02-13,23887,North East,,
regional,2021-02-14,7983,North East,,
regional,2021-02-15,10658,North East,,
regional,2021-02-16,16177,North East,,
regional,2021-02-17,22926,North East,,
regional,2021-02-18,18396,North East,,
regional,2021-02-19,17248,North East,,
regional,2021-02-20,16020,North East,,
regional,2021-02-21,5527,North East,,
regional,2021-02-22,4516,North East,,
regional,2021-02-23,14469,North East,,
regional,2021-02-24,19496,North East,,
regional,2021-02-25,20965,North East,,
regional,2021-02-26,19997,North East,,
regional,2021-02-27,15339,North East,,
regional,2021-02-28,7260,North East,,
regional,2021-03-01,6993,North East,,
regional,2021-03-02,7050,North East,,
regional,2021-03-03,12162,North East,,
regional,2021-03-04,22062,North East,,
regional,2021-03-05,23243,North East,,
regional,2021-03-06,15005,North East,,
regional,2021-03-07,7631,North East,,
regional,2021-03-08,8441,North East,,
regional,2021-03-09,12545,North East,,
regional,2021-03-10,20807,North East,,
regional,2021-03-11,13680,North East,,
regional,2021-03-12,21261,North East,,
regional,2021-03-13,20993,North East,,
regional,2021-03-14,16134,North East,,
regional,2021-03-15,19261,North East,,
regional,2021-03-16,29271,North East,,
regional,2021-03-17,35259,North East,,
regional,2021-03-18,41416,North East,,
regional,2021-03-19,43503,North East,,
regional,2021-03-20,49482,North East,,
regional,2021-03-21,18139,North East,,
regional,2021-03-22,20914,North East,,
regional,2021-03-23,32053,North East,,
regional,2021-03-24,35328,North East,,
regional,2021-03-25,42431,North East,,
regional,2021-03-26,35577,North East,,
regional,2021-03-27,48860,North East,,
regional,2021-03-28,26011,North East,,
regional,2021-03-29,26383,North East,,
regional,2021-03-30,33605,North East,,
regional,2021-03-31,41809,North East,,
regional,2021-04-01,51630,North East,,
regional,2021-04-02,22780,North East,,
regional,2021-04-03,26648,North East,,
regional,2021-04-04,8327,North East,,
regional,2021-04-05,6085,North East,,
regional,2021-04-06,16175,North East,,
regional,2021-04-07,34856,North East,,
regional,2021-04-08,38575,North East,,
regional,2021-04-09,45661,North East,,
regional,2021-04-10,51761,North East,,
regional,2021-04-11,20791,North East,,
regional,2021-04-12,18788,North East,,
regional,2021-04-13,19600,North East,,
regional,2021-04-14,33793,North East,,
regional,2021-04-15,36463,North East,,
regional,2021-04-16,43078,North East,,
regional,2021-04-17,40356,North East,,
regional,2021-04-18,18056,North East,,
regional,2021-04-19,18726,North East,,
regional,2021-04-20,28263,North East,,
regional,2021-04-21,39899,North East,,
regional,2021-04-22,39129,North East,,
regional,2021-04-23,45725,North East,,
regional,2021-04-24,56159,North East,,
regional,2021-04-25,27395,North East,,
regional,2021-04-26,20538,North East,,
regional,2021-04-27,28257,North East,,
regional,2021-04-28,42827,North East,,
regional,2021-04-29,44658,North East,,
regional,2021-04-30,38043,North East,,
regional,2021-05-01,39490,North East,,
regional,2021-05-02,17685,North East,,
regional,2021-05-03,6604,North East,,
regional,2021-05-04,21105,North East,,
regional,2021-05-05,41907,North East,,
regional,2021-05-06,54381,North East,,
regional,2021-05-07,50018,North East,,
regional,2021-05-08,46092,North East,,
regional,2021-05-09,26001,North East,,
regional,2021-05-10,19032,North East,,
regional,2021-05-11,29136,North East,,
regional,2021-05-12,57644,North East,,
regional,2021-05-13,47699,North East,,
regional,2021-05-14,33219,North East,,
regional,2021-05-15,37256,North East,,
regional,2021-05-16,13970,North East,,
regional,2021-05-17,18700,North East,,
regional,2021-05-18,26616,North East,,
regional,2021-05-19,36663,North East,,
regional,2021-05-20,46443,North East,,
regional,2021-05-21,44615,North East,,
regional,2021-05-22,59949,North East,,
regional,2021-05-23,33522,North East,,
regional,2021-05-24,21445,North East,,
regional,2021-05-25,36016,North East,,
regional,2021-05-26,45677,North East,,
regional,2021-05-27,43530,North East,,
regional,2021-05-28,49835,North East,,
regional,2021-05-29,51462,North East,,
regional,2021-05-30,32902,North East,,
regional,2021-05-31,12371,North East,,
regional,2021-06-01,27517,North East,,
regional,2021-06-02,29166,North East,,
regional,2021-06-03,35676,North East,,
regional,2021-06-04,42986,North East,,
regional,2021-06-05,60961,North East,,
regional,2021-06-06,29448,North East,,
regional,2021-06-07,20918,North East,,
regional,2021-06-08,29495,North East,,
regional,2021-06-09,28715,North East,,
regional,2021-06-10,38110,North East,,
regional,2021-06-11,31918,North East,,
regional,2021-06-12,35190,North East,,
regional,2021-06-13,27191,North East,,
regional,2021-06-14,18426,North East,,
regional,2021-06-15,23037,North East,,
regional,2021-06-16,22398,North East,,
regional,2021-06-17,28333,North East,,
regional,2021-06-18,28764,North East,,
regional,2021-06-19,31996,North East,,
regional,2021-06-20,17755,North East,,
regional,2021-06-21,12665,North East,,
regional,2021-06-22,19927,North East,,
regional,2021-06-23,22381,North East,,
regional,2021-06-24,22646,North East,,
regional,2021-06-25,24419,North East,,
regional,2021-06-26,22917,North East,,
regional,2021-06-27,17532,North East,,
regional,2021-06-28,12897,North East,,
regional,2021-06-29,16999,North East,,
regional,2021-06-30,18517,North East,,
regional,2021-07-01,22015,North East,,
regional,2021-07-02,18875,North East,,
regional,2021-07-03,18547,North East,,
regional,2021-07-04,14336,North East,,
regional,2021-07-05,9851,North East,,
regional,2021-07-06,11570,North East,,
regional,2021-07-07,16631,North East,,
regional,2021-07-08,17513,North East,,
regional,2021-07-09,18823,North East,,
regional,2021-07-10,21040,North East,,
regional,2021-07-11,11725,North East,,
regional,2021-07-12,7927,North East,,
regional,2021-07-13,10886,North East,,
regional,2021-07-14,13221,North East,,
regional,2021-07-15,17644,North East,,
regional,2021-07-16,16174,North East,,
regional,2021-07-17,16481,North East,,
regional,2021-07-18,12940,North East,,
regional,2021-07-19,8240,North East,,
regional,2021-07-20,9761,North East,,
regional,2021-07-21,14554,North East,,
regional,2021-07-22,16150,North East,,
regional,2021-07-23,13528,North East,,
regional,2021-07-24,15585,North East,,
regional,2021-07-25,10093,North East,,
regional,2021-07-26,7098,North East,,
regional,2021-07-27,9005,North East,,
regional,2021-07-28,15692,North East,,
regional,2021-07-29,15147,North East,,
regional,2021-07-30,12698,North East,,
regional,2021-07-31,17360,North East,,
regional,2021-08-01,9063,North East,,
regional,2021-08-02,6804,North East,,
regional,2021-08-03,9972,North East,,
regional,2021-08-04,13146,North East,,
regional,2021-08-05,15972,North East,,
regional,2021-08-06,13221,North East,,
regional,2021-08-07,17169,North East,,
regional,2021-08-08,11616,North East,,
regional,2021-08-09,7516,North East,,
regional,2021-08-10,10316,North East,,
regional,2021-08-11,15184,North East,,
regional,2021-08-12,16554,North East,,
regional,2021-08-13,16530,North East,,
regional,2021-08-14,16122,North East,,
regional,2021-08-15,12700,North East,,
regional,2021-08-16,9919,North East,,
regional,2021-08-17,11934,North East,,
regional,2021-08-18,15903,North East,,
regional,2021-08-19,13756,North East,,
regional,2021-08-20,13074,North East,,
regional,2021-08-21,17046,North East,,
regional,2021-08-22,11708,North East,,
regional,2021-08-23,9777,North East,,
regional,2021-08-24,12087,North East,,
regional,2021-08-25,15870,North East,,
regional,2021-08-26,13598,North East,,
regional,2021-08-27,12094,North East,,
regional,2021-08-28,10822,North East,,
regional,2021-08-29,8626,North East,,
regional,2021-08-30,5875,North East,,
regional,2021-08-31,10231,North East,,
regional,2021-09-01,11407,North East,,
regional,2021-09-02,12950,North East,,
regional,2021-09-03,11752,North East,,
regional,2021-09-04,11058,North East,,
regional,2021-09-05,8191,North East,,
regional,2021-09-06,6066,North East,,
regional,2021-09-07,6777,North East,,
regional,2021-09-08,8328,North East,,
regional,2021-09-09,11123,North East,,
regional,2021-09-10,9103,North East,,
regional,2021-09-11,9187,North East,,
regional,2021-09-12,7071,North East,,
regional,2021-09-13,5283,North East,,
regional,2021-09-14,5937,North East,,
regional,2021-09-15,6837,North East,,
regional,2021-09-16,7335,North East,,
regional,2021-09-17,7342,North East,,
regional,2021-09-18,7963,North East,,
regional,2021-09-19,4677,North East,,
regional,2021-09-20,4491,North East,,
regional,2021-09-21,4795,North East,,
regional,2021-09-22,7962,North East,,
regional,2021-09-23,8947,North East,,
regional,2021-09-24,9551,North East,,
regional,2021-09-25,10104,North East,,
regional,2021-09-26,5313,North East,,
regional,2021-09-27,9958,North East,,
regional,2021-09-28,11296,North East,,
regional,2021-09-29,12208,North East,,
regional,2021-09-30,15845,North East,,
regional,2021-10-01,12544,North East,,
regional,2021-10-02,17254,North East,,
regional,2021-10-03,8602,North East,,
regional,2021-10-04,10191,North East,,
regional,2021-10-05,13298,North East,,
regional,2021-10-06,14054,North East,,
regional,2021-10-07,15140,North East,,
regional,2021-10-08,14430,North East,,
regional,2021-10-09,18318,North East,,
regional,2021-10-10,7737,North East,,
regional,2021-10-11,9662,North East,,
regional,2021-10-12,13086,North East,,
regional,2021-10-13,13778,North East,,
regional,2021-10-14,16016,North East,,
regional,2021-10-15,13375,North East,,
regional,2021-10-16,18894,North East,,
regional,2021-10-17,7311,North East,,
regional,2021-10-18,9603,North East,,
regional,2021-10-19,13333,North East,,
regional,2021-10-20,16808,North East,,
regional,2021-10-21,17881,North East,,
regional,2021-10-22,15334,North East,,
regional,2021-10-23,19357,North East,,
regional,2021-10-24,8716,North East,,
regional,2021-10-25,10029,North East,,
regional,2021-10-26,13421,North East,,
regional,2021-10-27,13896,North East,,
regional,2021-10-28,16411,North East,,
regional,2021-10-29,13623,North East,,
regional,2021-10-30,19182,North East,,
regional,2021-10-31,10971,North East,,
regional,2021-11-01,11751,North East,,
regional,2021-11-02,15530,North East,,
regional,2021-11-03,17220,North East,,
regional,2021-11-04,19058,North East,,
regional,2021-11-05,16221,North East,,
regional,2021-11-06,21449,North East,,
regional,2021-11-07,11355,North East,,
regional,2021-11-08,13311,North East,,
regional,2021-11-09,17749,North East,,
regional,2021-11-10,19024,North East,,
regional,2021-11-11,20041,North East,,
regional,2021-11-12,15827,North East,,
regional,2021-11-13,23229,North East,,
regional,2021-11-14,12036,North East,,
regional,2021-11-15,13184,North East,,
regional,2021-11-16,16665,North East,,
regional,2021-11-17,18947,North East,,
regional,2021-11-18,15961,North East,,
regional,2021-11-19,16317,North East,,
regional,2021-11-20,19687,North East,,
regional,2021-11-21,12360,North East,,
regional,2021-11-22,14259,North East,,
regional,2021-11-23,14955,North East,,
regional,2021-11-24,17795,North East,,
regional,2021-11-25,19502,North East,,
regional,2021-11-26,17685,North East,,
regional,2021-11-27,20388,North East,,
regional,2021-11-28,13698,North East,,
regional,2021-11-29,13004,North East,,
regional,2021-11-30,17604,North East,,
regional,2021-12-01,18929,North East,,
regional,2021-12-02,22494,North East,,
regional,2021-12-03,19541,North East,,
regional,2021-12-04,23435,North East,,
regional,2021-12-05,14539,North East,,
regional,2021-12-06,15562,North East,,
regional,2021-12-07,15729,North East,,
regional,2021-12-08,21327,North East,,
regional,2021-12-09,24374,North East,,
regional,2021-12-10,22458,North East,,
regional,2021-12-11,24433,North East,,
regional,2021-12-12,22488,North East,,
regional,2021-12-13,20834,North East,,
regional,2021-12-14,28484,North East,,
regional,2021-12-15,33889,North East,,
regional,2021-12-16,42089,North East,,
regional,2021-12-17,33817,North East,,
regional,2021-12-18,34749,North East,,
regional,2021-12-19,38056,North East,,
regional,2021-12-20,38838,North East,,
regional,2021-12-21,40661,North East,,
regional,2021-12-22,38980,North East,,
regional,2021-12-23,27346,North East,,
regional,2021-12-24,6331,North East,,
regional,2021-12-25,27,North East,,
regional,2021-12-26,797,North East,,
regional,2021-12-27,9965,North East,,
regional,2021-12-28,18935,North East,,
regional,2021-12-29,20886,North East,,
regional,2021-12-30,21803,North East,,
regional,2021-12-31,6857,North East,,
regional,2022-01-01,659,North East,,
regional,2022-01-02,10456,North East,,
regional,2022-01-03,8897,North East,,
regional,2022-01-04,11844,North East,,
regional,2022-01-05,14421,North East,,
regional,2022-01-06,12375,North East,,
regional,2022-01-07,11893,North East,,
regional,2022-01-08,13918,North East,,
regional,2022-01-09,7598,North East,,
regional,2022-01-10,6780,North East,,
regional,2022-01-11,6087,North East,,
regional,2022-01-12,7457,North East,,
regional,2022-01-13,6728,North East,,
regional,2022-01-14,6633,North East,,
regional,2022-01-15,6161,North East,,
regional,2022-01-16,4907,North East,,
regional,2022-01-17,4136,North East,,
regional,2022-01-18,4307,North East,,
regional,2022-01-19,4705,North East,,
regional,2022-01-20,5489,North East,,
regional,2022-01-21,5068,North East,,
regional,2022-01-22,6346,North East,,
regional,2022-01-23,4299,North East,,
regional,2022-01-24,3223,North East,,
regional,2022-01-25,3511,North East,,
regional,2022-01-26,4619,North East,,
regional,2022-01-27,4382,North East,,
regional,2022-01-28,4829,North East,,
regional,2022-01-29,4681,North East,,
regional,2022-01-30,3816,North East,,
regional,2022-01-31,3124,North East,,
regional,2022-02-01,3339,North East,,
regional,2022-02-02,3596,North East,,
regional,2022-02-03,3507,North East,,
regional,2022-02-04,3249,North East,,
regional,2022-02-05,3560,North East,,
regional,2022-02-06,2372,North East,,
regional,2022-02-07,3219,North East,,
regional,2022-02-08,2976,North East,,
regional,2022-02-09,3108,North East,,
regional,2022-02-10,3927,North East,,
regional,2022-02-11,3475,North East,,
regional,2022-02-12,2912,North East,,
regional,2022-02-13,1954,North East,,
regional,2022-02-14,2383,North East,,
regional,2022-02-15,2931,North East,,
regional,2022-02-16,3501,North East,,
regional,2022-02-17,3307,North East,,
regional,2022-02-18,2418,North East,,
regional,2022-02-19,2152,North East,,
regional,2022-02-20,1401,North East,,
regional,2022-02-21,1633,North East,,
regional,2022-02-22,1863,North East,,
regional,2022-02-23,2503,North East,,
regional,2022-02-24,2292,North East,,
regional,2022-02-25,2356,North East,,
regional,2022-02-26,1796,North East,,
regional,2022-02-27,1312,North East,,
regional,2022-02-28,1419,North East,,
regional,2022-03-01,1835,North East,,
regional,2022-03-02,1888,North East,,
regional,2022-03-03,1980,North East,,
regional,2022-03-04,2036,North East,,
regional,2022-03-05,1899,North East,,
regional,2022-03-06,1238,North East,,
regional,2022-03-07,1045,North East,,
regional,2020-12-08,1095,North West,,
regional,2020-12-09,1740,North West,,
regional,2020-12-10,2241,North West,,
regional,2020-12-11,2187,North West,,
regional,2020-12-12,1223,North West,,
regional,2020-12-13,509,North West,,
regional,2020-12-14,2382,North West,,
regional,2020-12-15,8040,North West,,
regional,2020-12-16,13029,North West,,
regional,2020-12-17,12572,North West,,
regional,2020-12-18,10112,North West,,
regional,2020-12-19,12815,North West,,
regional,2020-12-20,8637,North West,,
regional,2020-12-21,9305,North West,,
regional,2020-12-22,13609,North West,,
regional,2020-12-23,12340,North West,,
regional,2020-12-24,3757,North West,,
regional,2020-12-25,7,North West,,
regional,2020-12-26,206,North West,,
regional,2020-12-27,427,North West,,
regional,2020-12-28,667,North West,,
regional,2020-12-29,7551,North West,,
regional,2020-12-30,15930,North West,,
regional,2020-12-31,13517,North West,,
regional,2021-01-01,3343,North West,,
regional,2021-01-02,5488,North West,,
regional,2021-01-03,2748,North West,,
regional,2021-01-04,7216,North West,,
regional,2021-01-05,21279,North West,,
regional,2021-01-06,34117,North West,,
regional,2021-01-07,50899,North West,,
regional,2021-01-08,56849,North West,,
regional,2021-01-09,47274,North West,,
regional,2021-01-10,24809,North West,,
regional,2021-01-11,23883,North West,,
regional,2021-01-12,30709,North West,,
regional,2021-01-13,38411,North West,,
regional,2021-01-14,50066,North West,,
regional,2021-01-15,52275,North West,,
regional,2021-01-16,36144,North West,,
regional,2021-01-17,18291,North West,,
regional,2021-01-18,25135,North West,,
regional,2021-01-19,49761,North West,,
regional,2021-01-20,43140,North West,,
regional,2021-01-21,59076,North West,,
regional,2021-01-22,66749,North West,,
regional,2021-01-23,57592,North West,,
regional,2021-01-24,30465,North West,,
regional,2021-01-25,28097,North West,,
regional,2021-01-26,32755,North West,,
regional,2021-01-27,35273,North West,,
regional,2021-01-28,48909,North West,,
regional,2021-01-29,68106,North West,,
regional,2021-01-30,59753,North West,,
regional,2021-01-31,33809,North West,,
regional,2021-02-01,35399,North West,,
regional,2021-02-02,40605,North West,,
regional,2021-02-03,52121,North West,,
regional,2021-02-04,54925,North West,,
regional,2021-02-05,55341,North West,,
regional,2021-02-06,57372,North West,,
regional,2021-02-07,20328,North West,,
regional,2021-02-08,26480,North West,,
regional,2021-02-09,39312,North West,,
regional,2021-02-10,44091,North West,,
regional,2021-02-11,44429,North West,,
regional,2021-02-12,49249,North West,,
regional,2021-02-13,56716,North West,,
regional,2021-02-14,18944,North West,,
regional,2021-02-15,24541,North West,,
regional,2021-02-16,38940,North West,,
regional,2021-02-17,56174,North West,,
regional,2021-02-18,56834,North West,,
regional,2021-02-19,44738,North West,,
regional,2021-02-20,36904,North West,,
regional,2021-02-21,15840,North West,,
regional,2021-02-22,18671,North West,,
