start_date,end_date,geography,geography_code,threshold_level,file_name,level,lower_age_limit,publication_date,proportion_pos,proportion_pos_low_95,proportion_pos_high_95
2021-08-16,2021-08-22,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.922,0.899,0.94
2021-08-16,2021-08-22,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.909,0.883,0.9309999999999999
2021-08-16,2021-08-22,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.893,0.8590000000000001,0.9179999999999999
2021-08-16,2021-08-22,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.893,0.857,0.9209999999999999
2021-08-23,2021-08-29,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.843,0.8029999999999999,0.878
2021-08-23,2021-08-29,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.94,0.922,0.9540000000000001
2021-08-23,2021-08-29,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.9540000000000001,0.94,0.9640000000000001
2021-08-23,2021-08-29,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.94,0.922,0.953
2021-08-23,2021-08-29,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.94,0.9209999999999999,0.9540000000000001
2021-08-23,2021-08-29,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.9129999999999999,0.888,0.9329999999999999
2021-08-23,2021-08-29,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.902,0.872,0.925
2021-08-23,2021-08-29,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.887,0.853,0.914
2021-08-23,2021-08-29,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.895,0.8590000000000001,0.9229999999999999
2021-08-30,2021-09-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.8809999999999999,0.8490000000000001,0.9079999999999999
2021-08-30,2021-09-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.9359999999999999,0.917,0.951
2021-08-30,2021-09-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.948,0.934,0.96
2021-08-30,2021-09-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.932,0.9129999999999999,0.9470000000000001
2021-08-30,2021-09-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.9309999999999999,0.91,0.946
2021-08-30,2021-09-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.9009999999999999,0.8740000000000001,0.9229999999999999
2021-08-30,2021-09-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.888,0.855,0.914
2021-08-30,2021-09-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.882,0.845,0.9109999999999999
2021-08-30,2021-09-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.89,0.853,0.919
2021-09-06,2021-09-12,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.9279999999999999,0.905,0.945
2021-09-06,2021-09-12,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.9470000000000001,0.932,0.96
2021-09-06,2021-09-12,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.9540000000000001,0.941,0.965
2021-09-06,2021-09-12,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.941,0.924,0.9540000000000001
2021-09-06,2021-09-12,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.9390000000000001,0.92,0.953
2021-09-06,2021-09-12,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.9179999999999999,0.894,0.937
2021-09-06,2021-09-12,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.905,0.877,0.927
2021-09-06,2021-09-12,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.8959999999999999,0.863,0.9209999999999999
2021-09-06,2021-09-12,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.903,0.8690000000000001,0.929
2021-09-13,2021-09-19,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.943,0.925,0.958
2021-09-13,2021-09-19,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.9490000000000001,0.934,0.961
2021-09-13,2021-09-19,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.9470000000000001,0.932,0.9590000000000001
2021-09-13,2021-09-19,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.9359999999999999,0.9179999999999999,0.951
2021-09-13,2021-09-19,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.9329999999999999,0.9129999999999999,0.948
2021-09-13,2021-09-19,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.912,0.8859999999999999,0.932
2021-09-13,2021-09-19,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.895,0.8640000000000001,0.919
2021-09-13,2021-09-19,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.8809999999999999,0.843,0.909
2021-09-13,2021-09-19,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.894,0.857,0.922
2021-09-20,2021-09-26,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.9490000000000001,0.932,0.9620000000000001
2021-09-20,2021-09-26,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.948,0.932,0.96
2021-09-20,2021-09-26,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.943,0.927,0.955
2021-09-20,2021-09-26,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.9259999999999999,0.904,0.9420000000000001
2021-09-20,2021-09-26,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.9129999999999999,0.888,0.932
2021-09-20,2021-09-26,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.893,0.863,0.917
2021-09-20,2021-09-26,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.87,0.833,0.899
2021-09-20,2021-09-26,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.862,0.821,0.894
2021-09-20,2021-09-26,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.8759999999999999,0.835,0.9079999999999999
2021-09-27,2021-10-03,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.9440000000000001,0.9259999999999999,0.958
2021-09-27,2021-10-03,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.943,0.927,0.9570000000000001
2021-09-27,2021-10-03,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.9359999999999999,0.919,0.95
2021-09-27,2021-10-03,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.9079999999999999,0.883,0.9279999999999999
2021-09-27,2021-10-03,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.895,0.866,0.9179999999999999
2021-09-27,2021-10-03,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.8690000000000001,0.833,0.897
2021-09-27,2021-10-03,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.8490000000000001,0.807,0.882
2021-09-27,2021-10-03,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.8390000000000001,0.7929999999999999,0.8759999999999999
2021-09-27,2021-10-03,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.86,0.815,0.895
2021-10-04,2021-10-10,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.946,0.9279999999999999,0.9590000000000001
2021-10-04,2021-10-10,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.9440000000000001,0.9279999999999999,0.9570000000000001
2021-10-04,2021-10-10,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.94,0.924,0.953
2021-10-04,2021-10-10,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.909,0.884,0.929
2021-10-04,2021-10-10,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.903,0.8759999999999999,0.924
2021-10-04,2021-10-10,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.871,0.8370000000000001,0.898
2021-10-04,2021-10-10,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.858,0.8190000000000001,0.889
2021-10-04,2021-10-10,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.856,0.8140000000000001,0.889
2021-10-04,2021-10-10,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.8759999999999999,0.836,0.9059999999999999
2021-10-11,2021-10-17,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.9540000000000001,0.938,0.966
2021-10-11,2021-10-17,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.95,0.934,0.9620000000000001
2021-10-11,2021-10-17,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.945,0.93,0.9570000000000001
2021-10-11,2021-10-17,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.9279999999999999,0.9079999999999999,0.9440000000000001
2021-10-11,2021-10-17,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.9179999999999999,0.894,0.9359999999999999
2021-10-11,2021-10-17,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.892,0.863,0.9159999999999999
2021-10-11,2021-10-17,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.883,0.85,0.91
2021-10-11,2021-10-17,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.89,0.857,0.917
2021-10-11,2021-10-17,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.9109999999999999,0.879,0.934
2021-10-18,2021-10-24,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.953,0.937,0.965
2021-10-18,2021-10-24,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.946,0.93,0.9590000000000001
2021-10-18,2021-10-24,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.9390000000000001,0.9229999999999999,0.9520000000000001
2021-10-18,2021-10-24,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.917,0.894,0.935
2021-10-18,2021-10-24,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.9059999999999999,0.88,0.927
2021-10-18,2021-10-24,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.893,0.863,0.917
2021-10-18,2021-10-24,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.88,0.8440000000000001,0.907
2021-10-18,2021-10-24,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.897,0.865,0.922
2021-10-18,2021-10-24,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.925,0.897,0.945
2021-10-25,2021-10-31,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.955,0.94,0.9670000000000001
2021-10-25,2021-10-31,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.948,0.932,0.96
2021-10-25,2021-10-31,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.937,0.92,0.95
2021-10-25,2021-10-31,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.9059999999999999,0.88,0.9259999999999999
2021-10-25,2021-10-31,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.9009999999999999,0.8740000000000001,0.9229999999999999
2021-10-25,2021-10-31,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.897,0.868,0.9209999999999999
2021-10-25,2021-10-31,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.889,0.857,0.915
2021-10-25,2021-10-31,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.92,0.893,0.94
2021-10-25,2021-10-31,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.9420000000000001,0.919,0.958
2021-11-01,2021-11-07,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.953,0.937,0.965
2021-11-01,2021-11-07,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.9470000000000001,0.9309999999999999,0.9590000000000001
2021-11-01,2021-11-07,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.93,0.9109999999999999,0.9440000000000001
2021-11-01,2021-11-07,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.904,0.878,0.924
2021-11-01,2021-11-07,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.8959999999999999,0.866,0.9179999999999999
2021-11-01,2021-11-07,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.899,0.87,0.922
2021-11-01,2021-11-07,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.91,0.883,0.9309999999999999
2021-11-01,2021-11-07,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.94,0.919,0.956
2021-11-01,2021-11-07,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.953,0.935,0.9670000000000001
2021-11-08,2021-11-14,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.955,0.9390000000000001,0.966
2021-11-08,2021-11-14,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.9490000000000001,0.9329999999999999,0.961
2021-11-08,2021-11-14,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.932,0.914,0.946
2021-11-08,2021-11-14,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.907,0.882,0.927
2021-11-08,2021-11-14,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.903,0.875,0.924
2021-11-08,2021-11-14,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.9159999999999999,0.892,0.935
2021-11-08,2021-11-14,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.937,0.917,0.9520000000000001
2021-11-08,2021-11-14,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.9570000000000001,0.941,0.968
2021-11-08,2021-11-14,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.9640000000000001,0.948,0.9740000000000001
2021-11-15,2021-11-21,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.961,0.9470000000000001,0.971
2021-11-15,2021-11-21,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.9570000000000001,0.9440000000000001,0.9670000000000001
2021-11-15,2021-11-21,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.948,0.9329999999999999,0.9590000000000001
2021-11-15,2021-11-21,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.925,0.904,0.941
2021-11-15,2021-11-21,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.9229999999999999,0.9009999999999999,0.94
2021-11-15,2021-11-21,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.9470000000000001,0.93,0.96
2021-11-15,2021-11-21,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.9620000000000001,0.948,0.972
2021-11-15,2021-11-21,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.973,0.9620000000000001,0.981
2021-11-15,2021-11-21,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.975,0.963,0.983
2021-11-22,2021-11-28,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.9540000000000001,0.938,0.966
2021-11-22,2021-11-28,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,25,2021-12-23,0.9520000000000001,0.937,0.9640000000000001
2021-11-22,2021-11-28,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,35,2021-12-23,0.9420000000000001,0.9259999999999999,0.9540000000000001
2021-11-22,2021-11-28,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,50,2021-12-23,0.925,0.903,0.941
2021-11-22,2021-11-28,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,60,2021-12-23,0.9259999999999999,0.905,0.943
2021-11-22,2021-11-28,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,65,2021-12-23,0.9570000000000001,0.943,0.968
2021-11-22,2021-11-28,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,70,2021-12-23,0.971,0.961,0.9790000000000001
2021-11-22,2021-11-28,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,75,2021-12-23,0.976,0.966,0.9840000000000001
2021-11-22,2021-11-28,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,80,2021-12-23,0.9790000000000001,0.9670000000000001,0.986
2021-11-29,2021-12-05,England,E92000001,standard,/home/sebfunk/code/inc2prev/data-processed/ab/20211223covid19infectionsurveydatasets21122021154400.xlsx,age_school,16,2021-12-23,0.953,0.934,0.966
